"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
163135000,13,13104,131040067,"163-1350",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"有限会社　アイランド建設業経営状況分析センター","ユウゲンガイシヤ　アイランドケンセツギヨウケイエイジヨウキヨウブンセキセンタ－","西新宿６丁目５－１",
163066300,13,13104,131040067,"163-0663",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"大和証券　株式会社　新宿センタービル支店","ダイワシヨウケン　カブシキガイシヤ　シンジユクセンタ－ビルシテン","西新宿１丁目２５－１新宿センタービル",
163801200,13,13104,131040067,"163-8012",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"アイタウンプラザ・アイタウンレピア","アイタウンプラザ・アイタウンレピア","西新宿６丁目２１－１",
160832100,13,13104,131040067,"160-8321",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"株式会社　京王百貨店","カブシキガイシヤ　ケイオウヒヤツカテン","西新宿１丁目１－４",
160836600,13,13104,131040067,"160-8366",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"日本テキサス・インスツルメンツ　株式会社","ニホンテキサス・インスツルメンツ　カブシキガイシヤ","西新宿６丁目２４－１西新宿三井ビルディング６Ｆ",
160836100,13,13104,131040067,"160-8361",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"全研本社　株式会社","ゼンケンホンシヤ　カブシキガイシヤ","西新宿１丁目４－１１",
160835800,13,13104,131040067,"160-8358",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"株式会社　ビックピーカン","カブシキガイシヤ　ビツクピ－カン","西新宿１丁目５－１",
160835200,13,13104,131040067,"160-8352",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"アニコム損害保険　株式会社","アニコムソンガイホケン　カブシキガイシヤ","西新宿８－１７－１住友不動産新宿グランドタワー３９階",
160834700,13,13104,131040067,"160-8347",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"ＨＯＹＡ　株式会社","ホ－ヤ　カブシキガイシヤ","西新宿６－１０－１日土地西新宿ビル２０Ｆ",
160833800,13,13104,131040067,"160-8338",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"損害保険ジャパン日本興亜　株式会社","ソンガイホケンジヤパンニツポンコウア　カブシキガイシヤ","西新宿１－２６－１",
160833600,13,13104,131040067,"160-8336",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"新宿ワシントンホテル","シンジユクワシントンホテル","西新宿３丁目２－９",
160833400,13,13104,131040067,"160-8334",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"株式会社　三松","カブシキガイシヤ　ミマツ","西新宿３丁目２－１１新宿三井２号館１４Ｆ",
160833100,13,13104,131040067,"160-8331",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"三井不動産住宅サービス　株式会社","ミツイフドウサンジユウタクサ－ビス　カブシキガイシヤ","西新宿７丁目５－２５西新宿木村屋ビルディング",
163066900,13,13104,131040067,"163-0669",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"二幸産業　（株）","ニコウサンギヨウ　カブシキガイシヤ","西新宿１丁目２５－１新宿センタービル３６Ｆ",
160832700,13,13104,131040067,"160-8327",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"中央職業能力開発協会","チユウオウシヨクギヨウノウリヨクカイハツキヨウカイ","西新宿７丁目５番２５号西新宿木村屋ビルディング",
160837400,13,13104,131040067,"160-8374",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"芸能花伝舎","ゲイノウカデンシヤ","西新宿６丁目１２－３０",
160831900,13,13104,131040067,"160-8319",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"株式会社　ビックカメラ　新宿西口店","カブシキガイシヤ　ビツクカメラ　シンジユクニシグチテン","西新宿１丁目５－１",
160831600,13,13104,131040067,"160-8316",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"富士重工業　株式会社","フジジユウコウギヨウ　カブシキガイシヤ","西新宿１丁目７－２スバルビル",
160831100,13,13104,131040067,"160-8311",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"有限会社　森野ウレタン社","ユウゲンガイシヤ　モリノウレタンシヤ","西新宿５丁目１０－１４西新宿橋谷田ビル２Ｆ",
160830900,13,13104,131040067,"160-8309",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"小田急電鉄　株式会社","オダキユウデンテツ　カブシキガイシヤ","西新宿１丁目８－３小田急明治生命ビル",
160830800,13,13104,131040067,"160-8308",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"クラブツーリズム　株式会社","クラブツ－リズム　カブシキガイシヤ","西新宿６丁目３－１新宿アイランドウイング",
160830600,13,13104,131040067,"160-8306",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"株式会社　日本小児医事出版社","カブシキガイシヤ　ニホンシヨウニイジシユツパンシヤ","西新宿５丁目２５－１１",
160830400,13,13104,131040067,"160-8304",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"東京都新宿都税事務所","トウキヨウトシンジユクトゼイジムシヨ","西新宿７丁目５－８",
160830100,13,13104,131040067,"160-8301",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"株式会社　秀栄興産","カブシキガイシヤ　シユウエイコウサン","西新宿７丁目８－１０オークラヤビル",
160800100,13,13104,131040067,"160-8001",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"株式会社　小田急百貨店","カブシキガイシヤ　オダキユウヒヤツカテン","西新宿１丁目１－３",
160833000,13,13104,131040067,"160-8330",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"株式会社　京王プラザホテル","カブシキガイシヤ　ケイオウプラザホテル","西新宿２丁目２－１",
163055300,13,13104,131040067,"163-0553",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"ケーオーデンタル　株式会社","ケ－オ－デンタル　カブシキカイシヤ","西新宿１－２６－２新宿野村ビル１９階",
163065900,13,13104,131040067,"163-0659",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"エス・バイ・エル　（株）　東京支店","エス・バイ・エル　カブシキガイシヤ　トウキヨウシテン","西新宿１丁目２５－１新宿センタービル",
163065500,13,13104,131040067,"163-0655",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"ＴＢＣグループ　株式会社","テイ－ビイ－シ－グル－プ　カブシキガイシヤ","西新宿１丁目２５－１新宿センタービル４３Ｆ",
163057600,13,13104,131040067,"163-0576",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"野村不動産アーバンネット　株式会社","ノムラフドウサンア－バンネツト　カブシキガイシヤ","西新宿１丁目２６番２号",
163057500,13,13104,131040067,"163-0575",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"住鉱潤滑剤　株式会社","スミコウジユンカツザイ　カブシキガイシヤ","西新宿１－２６－２新宿野村ビル１４階",
163057000,13,13104,131040067,"163-0570",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"リードエグジビションジャパン　株式会社","リ－ドエグジビシヨンジヤパン　カブシキガイシヤ","西新宿１丁目２６－２新宿野村ビル",
163056900,13,13104,131040067,"163-0569",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"日本デルファイ・オートモーティブ・システムズ　株式会社","ニホンデルフアイ・オ－トモ－テイブ・システムズ　カブシキガイシヤ","西新宿１丁目２６－２新宿野村ビル２７Ｆ",
163056600,13,13104,131040067,"163-0566",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"野村不動産　（株）","ノムラフドウサン　カブシキガイシヤ","西新宿１丁目２６－２新宿野村ビル",
163056200,13,13104,131040067,"163-0562",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"野村不動産パートナーズ　株式会社","ノムラフドウサンパ－トナ－ズ　カブシキガイシヤ","西新宿１丁目２６番２号新宿野村ビル２１Ｆ",
163056000,13,13104,131040067,"163-0560",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"東京実業健康保険組合　城西支部","トウキヨウジツギヨウケンコウホケンクミアイ　ジヨウサイシブ","西新宿１丁目２６－２新宿野村ビル",
160836800,13,13104,131040067,"160-8368",1,0,"東京都","トウキョウト","新宿区","シンジュクク","西新宿","ニシシンジュク",,,,,,"富国生命保険　相互会社　新宿支社","フコクセイメイホケン　ソウゴカイシヤ　シンジユクシシヤ","西新宿１丁目２３－７新宿ファーストウエスト１６Ｆ",
